"Cabin","Side","Deck","Num","GID","PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Train","IID","Spending","HasSpent","LastName","GroupTrain","GroupSize","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinSize","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","CabinNumCryo","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
"A/22/P","P","A",22,2693,"2693_02","Europa",FALSE,"55 Cancri e",36,TRUE,11,79,0,210,1895,"Jabbab Geousty",FALSE,TRUE,2,2195,TRUE,"Geousty",TRUE,4,0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",4,0,0,4,0,1,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
"A/22/P","P","A",22,2693,"2693_04","Europa",TRUE,"55 Cancri e",NA,FALSE,0,0,0,0,0,"Mirfark Geousty",FALSE,TRUE,4,0,FALSE,"Geousty",TRUE,4,0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",4,0,0,4,0,1,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
"A/22/P","P","A",22,2693,"2693_01","Europa",FALSE,"TRAPPIST-1e",57,FALSE,0,1514,0,72,1393,"Krab Pentical",FALSE,TRUE,1,2979,TRUE,"Pentical",TRUE,4,0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",4,0,0,4,0,1,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
"A/22/P","P","A",22,2693,"2693_03","Europa",FALSE,"TRAPPIST-1e",55,FALSE,0,846,0,263,2024,"Castram Geousty",FALSE,TRUE,3,3133,TRUE,"Geousty",TRUE,4,0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",4,0,0,4,0,1,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
"A/22/S","S","A",22,1854,"1854_01","Europa",FALSE,"55 Cancri e",53,FALSE,0,13527,0,0,771,"Gorab Unprive",TRUE,TRUE,1,14298,TRUE,"Unprive",TRUE,1,0,1,1,0,"A/22/S",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,0,4,0,0,3,2,0.666666666666667,1,1,1,2,1,0.5,2,1,0.5
"A/23/P","P","A",23,2798,"2798_02","Europa",TRUE,"55 Cancri e",38,FALSE,0,0,0,0,0,"Menchah Timleplet",TRUE,TRUE,2,0,FALSE,"Timleplet",TRUE,2,0,1,1,1,"A/23/P",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,1,3,2,0.666666666666667,1,0,0,4,0,0,1,1,1,1,1,1
"A/23/P","P","A",23,2798,"2798_01","Europa",FALSE,"TRAPPIST-1e",37,FALSE,6,437,NA,54,3030,"Furudra Timleplet",FALSE,TRUE,1,3527,TRUE,"Timleplet",TRUE,2,0,1,1,1,"A/23/P",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,1,3,2,0.666666666666667,1,0,0,4,0,0,1,1,1,1,1,1
"A/23/S","S","A",23,1918,"1918_01","Europa",TRUE,"TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Nesham Assibler",FALSE,TRUE,1,0,FALSE,"Assibler",TRUE,3,0,1,2,1,"A/23/S",3,1,1,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,2,2,1,0.5,1,1,1,1,1,1,1,0,0,4,0,0
"A/23/S","S","A",23,1918,"1918_02","Europa",TRUE,"TRAPPIST-1e",52,FALSE,0,0,0,0,0,"Sheleb Assibler",TRUE,TRUE,2,0,FALSE,"Assibler",TRUE,3,0,1,2,1,"A/23/S",3,1,1,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,2,2,1,0.5,1,1,1,1,1,1,1,0,0,4,0,0
"A/23/S","S","A",23,1918,"1918_03","Europa",FALSE,"TRAPPIST-1e",38,FALSE,34,2043,0,1339,0,"Hallux Assibler",TRUE,TRUE,3,3416,TRUE,"Assibler",TRUE,3,0,1,2,1,"A/23/S",3,1,1,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,2,2,1,0.5,1,1,1,1,1,1,1,0,0,4,0,0
"A/24/P","P","A",24,2835,"2835_01","Europa",FALSE,"55 Cancri e",26,TRUE,0,186,NA,548,5058,"Sadirk Unaring",FALSE,TRUE,1,5792,TRUE,"Unaring",TRUE,1,0,1,0,1,"A/24/P",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,1,1,1,1,0,0,2,1,0.5,1,1,1,3,2,0.666666666666667
"A/24/S","S","A",24,1973,"1973_01","Europa",TRUE,"55 Cancri e",39,FALSE,0,0,0,0,0,"Gomeron Clindy",TRUE,TRUE,1,0,FALSE,"Clindy",TRUE,1,0,1,1,0,"A/24/S",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,1,1,0,0,1,1,1,3,2,0.666666666666667,1,0,0,2,1,0.5
"A/25/P","P","A",25,3088,"3088_01","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,0,0,0,0,"Dscha Dishearly",FALSE,TRUE,1,0,FALSE,"Dishearly",TRUE,1,0,1,0,1,"A/25/P",1,1,1,"Europa","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,0,0,NA,1,0,0,2,2,1,1,1,1
"A/25/S","S","A",25,2007,"2007_01","Europa",FALSE,"55 Cancri e",30,FALSE,0,5734,0,5,1,"Aviton Gocent",TRUE,TRUE,1,5740,TRUE,"Gocent",TRUE,1,0,1,1,0,"A/25/S",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,0,1,0,0,2,2,1,1,1,1,0,0,NA,1,0,0
"A/26/P","P","A",26,3187,"3187_01","Europa",FALSE,"55 Cancri e",31,FALSE,45,3150,0,1656,0,"Misa Dompreced",NA,FALSE,1,4851,TRUE,"Dompreced",FALSE,1,0,1,0,0,"A/26/P",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,0,2,2,1,3,0,0,1,0,0,4,3,0.75,1,1,1
"A/26/S","S","A",26,2086,"2086_02","Europa",FALSE,"TRAPPIST-1e",19,FALSE,0,1342,0,152,556,"Aldera Wasterivel",TRUE,TRUE,2,2050,TRUE,"Wasterivel",TRUE,2,0,1,2,0,"A/26/S",2,1,1,"Europa","TRAPPIST-1e",2,0,2,0,1,0,0,0,NA,4,3,0.75,1,1,1,3,0,0,1,0,0
"A/26/S","S","A",26,2086,"2086_01","Europa",FALSE,"TRAPPIST-1e",65,FALSE,51,4451,0,20,397,"Marf Wasterivel",TRUE,TRUE,1,4919,TRUE,"Wasterivel",TRUE,2,0,1,2,0,"A/26/S",2,1,1,"Europa","TRAPPIST-1e",2,0,2,0,1,0,0,0,NA,4,3,0.75,1,1,1,3,0,0,1,0,0
"A/27/P","P","A",27,3204,"3204_03","Europa",FALSE,"TRAPPIST-1e",46,FALSE,0,131,NA,8873,469,"Matan Wirdley",FALSE,TRUE,3,9473,TRUE,"Wirdley",TRUE,3,0,1,0,3,"A/27/P",3,1,1,"Europa","TRAPPIST-1e",3,0,0,3,0,0,4,3,0.75,0,0,NA,0,0,NA,1,1,1,2,2,1
"A/27/P","P","A",27,3204,"3204_01","Europa",FALSE,"TRAPPIST-1e",26,FALSE,NA,1653,7,227,1457,"Sadra Wirdley",FALSE,TRUE,1,3344,TRUE,"Wirdley",TRUE,3,0,1,0,3,"A/27/P",3,1,1,"Europa","TRAPPIST-1e",3,0,0,3,0,0,4,3,0.75,0,0,NA,0,0,NA,1,1,1,2,2,1
"A/27/P","P","A",27,3204,"3204_02","Europa",FALSE,"TRAPPIST-1e",47,FALSE,3865,3810,0,12,196,"Alphah Wirdley",FALSE,TRUE,2,7883,TRUE,"Wirdley",TRUE,3,0,1,0,3,"A/27/P",3,1,1,"Europa","TRAPPIST-1e",3,0,0,3,0,0,4,3,0.75,0,0,NA,0,0,NA,1,1,1,2,2,1
"A/27/S","S","A",27,2215,"2215_04","Europa",FALSE,NA,36,FALSE,0,3206,0,698,72,"Ranons Ingent",FALSE,TRUE,4,3976,TRUE,"Ingent",TRUE,4,0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",4,0,3,1,0.75,1,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
"A/27/S","S","A",27,2215,"2215_03","Europa",TRUE,"TRAPPIST-1e",32,FALSE,0,0,0,0,0,"Grafi Quidedbolt",TRUE,TRUE,3,0,FALSE,"Quidedbolt",TRUE,4,0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",4,0,3,1,0.75,1,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
"A/27/S","S","A",27,2215,"2215_02","Europa",FALSE,"TRAPPIST-1e",43,FALSE,2,2229,33,6,198,NA,TRUE,TRUE,2,2468,TRUE,NA,TRUE,4,0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",4,0,3,1,0.75,1,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
"A/27/S","S","A",27,2215,"2215_01","Europa",FALSE,"55 Cancri e",41,TRUE,0,29813,0,1257,6,"Pulchib Quidedbolt",TRUE,TRUE,1,31076,TRUE,"Quidedbolt",TRUE,4,0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",4,0,3,1,0.75,1,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
"A/28/P","P","A",28,3267,"3267_01","Europa",TRUE,"55 Cancri e",43,FALSE,0,0,0,0,0,"Bens Mander",NA,FALSE,1,0,FALSE,"Mander",FALSE,1,0,1,0,0,"A/28/P",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,1,1,1,1,1,0,0,3,0,0,2,0,0,4,3,0.75
"A/28/S","S","A",28,2238,"2238_01","Europa",TRUE,"55 Cancri e",25,FALSE,0,0,0,0,0,"Wasalm Droning",TRUE,TRUE,1,0,FALSE,"Droning",TRUE,1,0,1,1,0,"A/28/S",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,1,0,0,NA,2,0,0,4,3,0.75,1,0,0,3,0,0
"A/29/P","P","A",29,3276,"3276_01","Europa",FALSE,"TRAPPIST-1e",33,FALSE,20,653,0,121,483,"Prope Wirdley",FALSE,TRUE,1,1277,TRUE,"Wirdley",TRUE,1,0,1,0,1,"A/29/P",1,1,1,"Europa","TRAPPIST-1e",1,0,0,1,0,0,2,0,0,1,1,1,0,0,NA,2,1,0.5,1,1,1
"A/29/S","S","A",29,2251,"2251_01","Europa",FALSE,"55 Cancri e",62,FALSE,320,1179,756,4996,85,"Yilduno Hoodjuded",FALSE,TRUE,1,7336,TRUE,"Hoodjuded",TRUE,2,0,1,0,2,"A/29/S",2,1,2,"Europa","55 Cancri e",2,0,0,2,0,0,1,0,0,2,1,0.5,1,1,1,1,1,1,0,0,NA
"A/29/S","S","A",29,2251,"2251_02","Europa",FALSE,"TRAPPIST-1e",58,FALSE,2,1,14,2,1153,"Zaurion Hoodjuded",FALSE,TRUE,2,1172,TRUE,"Hoodjuded",TRUE,2,0,1,0,2,"A/29/S",2,1,2,"Europa","55 Cancri e",2,0,0,2,0,0,1,0,0,2,1,0.5,1,1,1,1,1,1,0,0,NA
"A/3/P","P","A",3,298,"0298_01","Europa",TRUE,"55 Cancri e",57,FALSE,0,0,0,0,0,"Ashird Sorbitter",TRUE,TRUE,1,0,FALSE,"Sorbitter",TRUE,1,0,1,1,0,"A/3/P",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,1,1,1,1,3,2,0.666666666666667,1,1,1,0,0,NA,1,0,0
"A/3/S","S","A",3,255,"0255_01","Europa",TRUE,"TRAPPIST-1e",24,FALSE,0,0,0,0,0,"Ashir Mingious",TRUE,TRUE,1,0,FALSE,"Mingious",TRUE,1,0,1,1,0,"A/3/S",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,1,1,1,1,0,0,NA,1,0,0,3,2,0.666666666666667,1,1,1
"A/30/P","P","A",30,3360,"3360_01","Europa",FALSE,"TRAPPIST-1e",52,TRUE,0,1429,0,1371,488,"Izares Brailidy",TRUE,TRUE,1,3288,TRUE,"Brailidy",TRUE,1,0,1,1,0,"A/30/P",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,2,1,0.5,1,0,0,1,0,0,0,0,NA,2,0,0
"A/30/S","S","A",30,2336,"2336_01","Europa",TRUE,"55 Cancri e",45,FALSE,0,0,0,0,0,"Alhail Fulatorly",TRUE,TRUE,1,0,FALSE,"Fulatorly",TRUE,2,0,1,1,1,"A/30/S",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,1,1,1,1,0,0,NA,2,0,0,1,0,0,1,0,0
"A/30/S","S","A",30,2336,"2336_02","Europa",FALSE,"TRAPPIST-1e",44,TRUE,1409,910,17,1452,3782,"Wezna Fulatorly",FALSE,TRUE,2,7570,TRUE,"Fulatorly",TRUE,2,0,1,1,1,"A/30/S",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,1,1,1,1,0,0,NA,2,0,0,1,0,0,1,0,0
"A/31/P","P","A",31,3364,"3364_01","Europa",FALSE,"55 Cancri e",40,FALSE,0,372,7,5,1467,"Zinon Oilloody",FALSE,TRUE,1,1851,TRUE,"Oilloody",TRUE,1,0,1,0,1,"A/31/P",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,0,0,NA,0,0,NA,1,1,1,1,1,1,2,1,0.5
"A/31/S","S","A",31,2380,"2380_02","Europa",TRUE,"55 Cancri e",38,FALSE,0,0,0,0,0,"Alkurak Entenedy",NA,FALSE,2,0,FALSE,"Entenedy",FALSE,2,0,1,0,0,"A/31/S",2,1,2,"Europa","55 Cancri e",2,2,0,0,NA,1,1,0,0,1,1,1,2,1,0.5,0,0,NA,1,1,1
"A/31/S","S","A",31,2380,"2380_01","Europa",FALSE,"TRAPPIST-1e",32,FALSE,0,3561,45,1552,7161,"Jabbab Entenedy",NA,FALSE,1,12319,TRUE,"Entenedy",FALSE,2,0,1,0,0,"A/31/S",2,1,2,"Europa","55 Cancri e",2,2,0,0,NA,1,1,0,0,1,1,1,2,1,0.5,0,0,NA,1,1,1
"A/32/P","P","A",32,3508,"3508_01","Europa",FALSE,"TRAPPIST-1e",27,FALSE,0,599,2751,684,518,"Okulas Pickleve",NA,FALSE,1,4552,TRUE,"Pickleve",FALSE,2,0,1,0,0,"A/32/P",2,1,1,"Europa","TRAPPIST-1e",2,2,0,0,NA,0,1,1,1,0,0,NA,1,0,0,0,0,NA,0,0,NA
"A/32/P","P","A",32,3508,"3508_02","Europa",FALSE,"TRAPPIST-1e",29,TRUE,0,3285,0,0,8,"Phecca Pickleve",NA,FALSE,2,3293,TRUE,"Pickleve",FALSE,2,0,1,0,0,"A/32/P",2,1,1,"Europa","TRAPPIST-1e",2,2,0,0,NA,0,1,1,1,0,0,NA,1,0,0,0,0,NA,0,0,NA
"A/32/S","S","A",32,2683,"2683_01","Europa",FALSE,"TRAPPIST-1e",36,FALSE,2,1297,0,4,0,"Zaninon Parbage",TRUE,TRUE,1,1303,TRUE,"Parbage",TRUE,1,0,1,1,0,"A/32/S",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,0,0
"A/33/P","P","A",33,3884,"3884_01","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,182,0,991,1297,"Muonin Boxible",NA,FALSE,1,2470,TRUE,"Boxible",FALSE,1,0,1,0,0,"A/33/P",1,1,1,"Europa","TRAPPIST-1e",1,1,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,1
"A/33/S","S","A",33,2777,"2777_01","Europa",TRUE,"TRAPPIST-1e",30,TRUE,0,0,0,0,0,"Nunkino Inkcablel",NA,FALSE,1,0,FALSE,"Inkcablel",FALSE,1,0,1,0,0,"A/33/S",1,1,1,"Europa","TRAPPIST-1e",1,1,0,0,NA,1,0,0,NA,0,0,NA,1,1,1,0,0,NA,0,0,NA
"A/34/P","P","A",34,4007,"4007_01","Europa",FALSE,"55 Cancri e",52,FALSE,0,10,0,178,2195,"Sarich Fictful",NA,FALSE,1,2383,TRUE,"Fictful",FALSE,1,0,1,0,0,"A/34/P",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,0,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
"A/34/S","S","A",34,2848,"2848_01","Europa",TRUE,"TRAPPIST-1e",35,FALSE,0,0,0,0,0,"Instab Unkcatted",NA,FALSE,1,0,FALSE,"Unkcatted",FALSE,3,0,1,0,0,"A/34/S",3,1,2,"Europa","TRAPPIST-1e",3,3,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
"A/34/S","S","A",34,2848,"2848_03","Europa",TRUE,"55 Cancri e",26,FALSE,0,0,0,0,0,"Thab Unkcatted",NA,FALSE,3,0,FALSE,"Unkcatted",FALSE,3,0,1,0,0,"A/34/S",3,1,2,"Europa","TRAPPIST-1e",3,3,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
"A/34/S","S","A",34,2848,"2848_02","Europa",TRUE,"TRAPPIST-1e",61,FALSE,0,0,0,0,0,"Nekkark Unkcatted",NA,FALSE,2,0,FALSE,"Unkcatted",FALSE,3,0,1,0,0,"A/34/S",3,1,2,"Europa","TRAPPIST-1e",3,3,0,0,NA,3,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
"A/35/P","P","A",35,4050,"4050_01","Europa",FALSE,"55 Cancri e",36,FALSE,0,1302,0,2067,10173,"Decruxa Dissper",FALSE,TRUE,1,13542,TRUE,"Dissper",TRUE,1,0,1,0,1,"A/35/P",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,1,0,0,0,0,NA,0,0,NA,1,0,0,0,0,NA
"A/35/S","S","A",35,2964,"2964_01","Europa",FALSE,"TRAPPIST-1e",26,FALSE,2050,8525,0,270,636,"Izarfik Holiabler",FALSE,TRUE,1,11481,TRUE,"Holiabler",TRUE,1,0,1,0,1,"A/35/S",1,1,1,"Europa","TRAPPIST-1e",1,0,0,1,0,0,1,0,0,1,0,0,0,0,NA,0,0,NA,0,0,NA
"A/36/P","P","A",36,4226,"4226_02","Europa",FALSE,"TRAPPIST-1e",38,FALSE,0,9159,5,461,6366,"Okulus Reming",NA,FALSE,2,15991,TRUE,"Reming",FALSE,2,0,1,0,0,"A/36/P",2,1,1,"Europa","TRAPPIST-1e",2,2,0,0,NA,1,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
"A/36/P","P","A",36,4226,"4226_01","Europa",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,"Aspica Reming",NA,FALSE,1,0,FALSE,"Reming",FALSE,2,0,1,0,0,"A/36/P",2,1,1,"Europa","TRAPPIST-1e",2,2,0,0,NA,1,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
"A/36/S","S","A",36,2988,"2988_01","Europa",FALSE,"55 Cancri e",33,FALSE,396,1280,7,308,4941,"Winon Cousel",FALSE,TRUE,1,6932,TRUE,"Cousel",TRUE,1,0,1,0,1,"A/36/S",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,0,0,NA,1,0,0,1,0,0,3,0,0,1,0,0
"A/37/P","P","A",37,4258,"4258_02","Europa",FALSE,"TRAPPIST-1e",63,FALSE,0,490,1,2882,18,"Asteron Perneernal",FALSE,TRUE,2,3391,TRUE,"Perneernal",TRUE,3,0,1,0,3,"A/37/P",3,1,1,"Europa","TRAPPIST-1e",3,0,0,3,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0
"A/37/P","P","A",37,4258,"4258_01","Europa",FALSE,"TRAPPIST-1e",39,FALSE,0,266,0,1254,197,"Misa Perneernal",FALSE,TRUE,1,1717,TRUE,"Perneernal",TRUE,3,0,1,0,3,"A/37/P",3,1,1,"Europa","TRAPPIST-1e",3,0,0,3,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0
"A/37/P","P","A",37,4258,"4258_03","Europa",FALSE,"TRAPPIST-1e",39,FALSE,9,1525,0,0,146,"Menkark Perneernal",FALSE,TRUE,3,1680,TRUE,"Perneernal",TRUE,3,0,1,0,3,"A/37/P",3,1,1,"Europa","TRAPPIST-1e",3,0,0,3,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0
"A/37/S","S","A",37,3039,"3039_01","Europa",FALSE,"TRAPPIST-1e",32,FALSE,0,0,0,0,0,"Acraban Conamminal",FALSE,TRUE,1,0,FALSE,"Conamminal",TRUE,1,0,1,0,1,"A/37/S",1,1,1,"Europa","TRAPPIST-1e",1,0,0,1,0,0,3,0,0,0,0,NA,1,0,0,1,1,1,0,0,NA
"A/38/P","P","A",38,4271,"4271_01","Europa",TRUE,"TRAPPIST-1e",25,FALSE,0,0,0,0,0,"Tabih Dissper",TRUE,TRUE,1,0,FALSE,"Dissper",TRUE,1,0,1,1,0,"A/38/P",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,1,0,0,NA,0,0,NA,3,0,0,1,0,0,1,0,0
"A/38/S","S","A",38,3244,"3244_01","Europa",TRUE,"TRAPPIST-1e",28,FALSE,0,0,0,0,0,"Shaiaz Sessory",NA,FALSE,1,0,FALSE,"Sessory",FALSE,3,0,1,0,0,"A/38/S",3,1,2,"Europa","TRAPPIST-1e",3,3,0,0,NA,3,1,1,1,1,0,0,1,0,0,0,0,NA,3,0,0
"A/38/S","S","A",38,3244,"3244_02","Europa",TRUE,"TRAPPIST-1e",46,FALSE,0,0,0,0,0,"Shain Sessory",NA,FALSE,2,0,FALSE,"Sessory",FALSE,3,0,1,0,0,"A/38/S",3,1,2,"Europa","TRAPPIST-1e",3,3,0,0,NA,3,1,1,1,1,0,0,1,0,0,0,0,NA,3,0,0
"A/38/S","S","A",38,3244,"3244_03","Europa",TRUE,"55 Cancri e",18,FALSE,0,0,0,0,0,"Tarino Sessory",NA,FALSE,3,0,FALSE,"Sessory",FALSE,3,0,1,0,0,"A/38/S",3,1,2,"Europa","TRAPPIST-1e",3,3,0,0,NA,3,1,1,1,1,0,0,1,0,0,0,0,NA,3,0,0
"A/39/P","P","A",39,4460,"4460_01","Europa",TRUE,"55 Cancri e",29,NA,0,0,0,0,0,"Suhaion Headal",NA,FALSE,1,0,FALSE,"Headal",FALSE,1,0,1,0,0,"A/39/P",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,NA
"A/39/S","S","A",39,3487,"3487_01","Europa",FALSE,"55 Cancri e",46,FALSE,0,0,0,1529,3069,"Alphah Neceriont",FALSE,TRUE,1,4598,TRUE,"Neceriont",TRUE,1,0,1,0,1,"A/39/S",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,0,0,NA,1,1,1,0,0,NA,1,0,0,1,1,1
"A/4/P","P","A",4,753,"0753_03","Europa",TRUE,"55 Cancri e",42,FALSE,0,0,0,0,0,"Matan Ennalve",TRUE,TRUE,3,0,FALSE,"Ennalve",TRUE,3,1,1,2,1,"A/4/P",2,1,1,"Europa","55 Cancri e",3,0,2,1,0.666666666666667,2,0,0,NA,1,0,0,1,1,1,2,2,1,1,1,1
"A/4/P","P","A",4,753,"0753_02","Europa",FALSE,"55 Cancri e",65,FALSE,19,1344,4,3190,8,NA,FALSE,TRUE,2,4565,TRUE,NA,TRUE,3,1,1,2,1,"A/4/P",2,1,1,"Europa","55 Cancri e",3,0,2,1,0.666666666666667,2,0,0,NA,1,0,0,1,1,1,2,2,1,1,1,1
"A/4/P","P","A",4,753,"0753_01","Europa",TRUE,NA,34,FALSE,0,0,0,0,0,"Mesarix Ennalve",TRUE,TRUE,1,0,FALSE,"Ennalve",TRUE,3,1,1,2,1,"A/4/P",2,1,1,"Europa","55 Cancri e",3,0,2,1,0.666666666666667,2,0,0,NA,1,0,0,1,1,1,2,2,1,1,1,1
"A/4/S","S","A",4,349,"0349_04","Europa",TRUE,"55 Cancri e",28,FALSE,0,0,0,0,0,"Alderak Ametic",NA,FALSE,4,0,FALSE,"Ametic",FALSE,6,0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,6,0,0,NA,2,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
"A/4/S","S","A",4,349,"0349_02","Europa",TRUE,"TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Kaffias Ametic",NA,FALSE,2,0,FALSE,"Ametic",FALSE,6,0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,6,0,0,NA,2,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
"A/4/S","S","A",4,349,"0349_01","Europa",FALSE,"TRAPPIST-1e",33,FALSE,0,1030,0,3490,5832,"Meropus Ametic",NA,FALSE,1,10352,TRUE,"Ametic",FALSE,6,0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,6,0,0,NA,2,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
"A/4/S","S","A",4,349,"0349_06","Europa",FALSE,"TRAPPIST-1e",26,FALSE,8,67,0,393,1975,"Duhratz Ametic",NA,FALSE,6,2443,TRUE,"Ametic",FALSE,6,0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,6,0,0,NA,2,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
"A/4/S","S","A",4,349,"0349_05","Europa",FALSE,"TRAPPIST-1e",23,FALSE,0,1468,0,704,1193,"Celavar Ametic",NA,FALSE,5,3365,TRUE,"Ametic",FALSE,6,0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,6,0,0,NA,2,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
"A/4/S","S","A",4,349,"0349_03","Europa",FALSE,"TRAPPIST-1e",33,FALSE,23,0,737,493,1373,"Misadr Ametic",NA,FALSE,3,2626,TRUE,"Ametic",FALSE,6,0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,6,0,0,NA,2,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
"A/40/P","P","A",40,4466,"4466_01","Europa",FALSE,"55 Cancri e",31,TRUE,0,2461,0,51,2141,"Ainkard Crakete",FALSE,TRUE,1,4653,TRUE,"Crakete",TRUE,1,0,1,0,1,"A/40/P",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,0,0,NA,1,0,0
"A/40/S","S","A",40,3536,"3536_01","Europa",TRUE,"55 Cancri e",28,FALSE,0,0,0,0,0,"Zosmas Ineedeve",TRUE,TRUE,1,0,FALSE,"Ineedeve",TRUE,1,0,1,1,0,"A/40/S",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,1,1,0,0,0,0,NA,1,0,0,0,0,NA,0,0,NA
"A/41/P","P","A",41,4536,"4536_01","Europa",FALSE,"55 Cancri e",33,FALSE,5,2799,0,3439,6,"Minopus Cracul",NA,FALSE,1,6249,TRUE,"Cracul",FALSE,1,0,1,0,0,"A/41/P",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,0,0,0,NA,1,0,0,1,0,0,1,1,1,1,1,1
