"Age","CabinNumCryo","CabinSize","CryoSleep","Deck","Destination","FoodCourt","GID","GroupSize","HasSpent","HomePlanet","IID","Num","RoomService","ShoppingMall","Side","Spa","Spending","VIP","VRDeck","Transported","Cabin","PassengerId","Name","Train","LastName","GroupTrain","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
59,0,1,"FALSE","A","55 Cancri e",1563,1724,1,TRUE,"Europa",1,21,8,0,"S",73,1675,"FALSE",31,"TRUE","A/21/S","1724_01","Hekark Diateous","TRUE","Diateous","TRUE",0,1,1,0,"A/21/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,2,1,0.5,1,1,1,4,1,0.25,4,0,0,2,1,0.5
36,1,4,"FALSE","A","55 Cancri e",79,2693,4,TRUE,"Europa",2,22,11,0,"P",210,2195,"TRUE",1895,"FALSE","A/22/P","2693_02","Jabbab Geousty","TRUE","Geousty","TRUE",0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",0,0,4,0,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
30.1858285404765,1,4,"TRUE","A","55 Cancri e",0,2693,4,FALSE,"Europa",4,22,0,0,"P",0,0,"FALSE",0,"FALSE","A/22/P","2693_04","Mirfark Geousty","TRUE","Geousty","TRUE",0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",0,0,4,0,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
57,1,4,"FALSE","A","TRAPPIST-1e",1514,2693,4,TRUE,"Europa",1,22,0,0,"P",72,2979,"FALSE",1393,"FALSE","A/22/P","2693_01","Krab Pentical","TRUE","Pentical","TRUE",0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",0,0,4,0,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
55,1,4,"FALSE","A","TRAPPIST-1e",846,2693,4,TRUE,"Europa",3,22,0,0,"P",263,3133,"FALSE",2024,"FALSE","A/22/P","2693_03","Castram Geousty","TRUE","Geousty","TRUE",0,1,0,4,"A/22/P",4,1,2,"Europa","55 Cancri e",0,0,4,0,1,1,1,2,1,0.5,2,1,0.5,3,2,0.666666666666667,1,1,1
53,0,1,"FALSE","A","55 Cancri e",13527,1854,1,TRUE,"Europa",1,22,0,0,"S",0,14298,"FALSE",771,"TRUE","A/22/S","1854_01","Gorab Unprive","TRUE","Unprive","TRUE",0,1,1,0,"A/22/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,4,0,0,3,2,0.666666666666667,1,1,1,2,1,0.5,2,1,0.5
38,1,2,"TRUE","A","55 Cancri e",0,2798,2,FALSE,"Europa",2,23,0,0,"P",0,0,"FALSE",0,"TRUE","A/23/P","2798_02","Menchah Timleplet","TRUE","Timleplet","TRUE",0,1,1,1,"A/23/P",2,1,2,"Europa","55 Cancri e",0,1,1,0.5,3,2,0.666666666666667,1,0,0,4,0,0,1,1,1,1,1,1
37,1,2,"FALSE","A","TRAPPIST-1e",437,2798,2,TRUE,"Europa",1,23,6,129.742348976949,"P",54,3656.74234897695,"FALSE",3030,"FALSE","A/23/P","2798_01","Furudra Timleplet","TRUE","Timleplet","TRUE",0,1,1,1,"A/23/P",2,1,2,"Europa","55 Cancri e",0,1,1,0.5,3,2,0.666666666666667,1,0,0,4,0,0,1,1,1,1,1,1
0,2,3,"TRUE","A","TRAPPIST-1e",0,1918,3,FALSE,"Europa",1,23,0,0,"S",0,0,"FALSE",0,"FALSE","A/23/S","1918_01","Nesham Assibler","TRUE","Assibler","TRUE",0,1,2,1,"A/23/S",3,1,1,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,2,1,0.5,1,1,1,1,1,1,1,0,0,4,0,0
52,2,3,"TRUE","A","TRAPPIST-1e",0,1918,3,FALSE,"Europa",2,23,0,0,"S",0,0,"FALSE",0,"TRUE","A/23/S","1918_02","Sheleb Assibler","TRUE","Assibler","TRUE",0,1,2,1,"A/23/S",3,1,1,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,2,1,0.5,1,1,1,1,1,1,1,0,0,4,0,0
38,2,3,"FALSE","A","TRAPPIST-1e",2043,1918,3,TRUE,"Europa",3,23,34,0,"S",1339,3416,"FALSE",0,"TRUE","A/23/S","1918_03","Hallux Assibler","TRUE","Assibler","TRUE",0,1,2,1,"A/23/S",3,1,1,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,2,1,0.5,1,1,1,1,1,1,1,0,0,4,0,0
26,0,1,"FALSE","A","55 Cancri e",186,2835,1,TRUE,"Europa",1,24,0,484.91712913907,"P",548,6276.91712913907,"TRUE",5058,"FALSE","A/24/P","2835_01","Sadirk Unaring","TRUE","Unaring","TRUE",0,1,0,1,"A/24/P",1,1,1,"Europa","55 Cancri e",0,0,1,0,1,1,1,1,0,0,2,1,0.5,1,1,1,3,2,0.666666666666667
39,1,1,"TRUE","A","55 Cancri e",0,1973,1,FALSE,"Europa",1,24,0,0,"S",0,0,"FALSE",0,"TRUE","A/24/S","1973_01","Gomeron Clindy","TRUE","Clindy","TRUE",0,1,1,0,"A/24/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,1,0,0,1,1,1,3,2,0.666666666666667,1,0,0,2,1,0.5
28,0,1,"FALSE","A","TRAPPIST-1e",0,3088,1,FALSE,"Europa",1,25,0,0,"P",0,0,"FALSE",0,"FALSE","A/25/P","3088_01","Dscha Dishearly","TRUE","Dishearly","TRUE",0,1,0,1,"A/25/P",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,1,1,1,0,0,NA,1,0,0,2,2,1,1,1,1
30,0,1,"FALSE","A","55 Cancri e",5734,2007,1,TRUE,"Europa",1,25,0,0,"S",5,5740,"FALSE",1,"TRUE","A/25/S","2007_01","Aviton Gocent","TRUE","Gocent","TRUE",0,1,1,0,"A/25/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,1,0,0,2,2,1,1,1,1,0,0,NA,1,0,0
31,0,1,"FALSE","A","55 Cancri e",3150,3187,1,TRUE,"Europa",1,26,45,0,"P",1656,4851,"FALSE",0,"FALSE","A/26/P","3187_01","Misa Dompreced","FALSE","Dompreced","FALSE",0,1,0,0,"A/26/P",1,1,1,"Europa","55 Cancri e",1,0,0,NA,2,2,1,3,0,0,1,0,0,4,3,0.75,1,1,1
19,0,2,"FALSE","A","TRAPPIST-1e",1342,2086,2,TRUE,"Europa",2,26,0,0,"S",152,2050,"FALSE",556,"TRUE","A/26/S","2086_02","Aldera Wasterivel","TRUE","Wasterivel","TRUE",0,1,2,0,"A/26/S",2,1,1,"Europa","TRAPPIST-1e",0,2,0,1,0,0,NA,4,3,0.75,1,1,1,3,0,0,1,0,0
65,0,2,"FALSE","A","TRAPPIST-1e",4451,2086,2,TRUE,"Europa",1,26,51,0,"S",20,4919,"FALSE",397,"TRUE","A/26/S","2086_01","Marf Wasterivel","TRUE","Wasterivel","TRUE",0,1,2,0,"A/26/S",2,1,1,"Europa","TRAPPIST-1e",0,2,0,1,0,0,NA,4,3,0.75,1,1,1,3,0,0,1,0,0
46,0,3,"FALSE","A","TRAPPIST-1e",131,3204,3,TRUE,"Europa",3,27,0,384.688632102522,"P",8873,9857.68863210252,"FALSE",469,"FALSE","A/27/P","3204_03","Matan Wirdley","TRUE","Wirdley","TRUE",0,1,0,3,"A/27/P",3,1,1,"Europa","TRAPPIST-1e",0,0,3,0,4,3,0.75,0,0,NA,0,0,NA,1,1,1,2,2,1
26,0,3,"FALSE","A","TRAPPIST-1e",1653,3204,3,TRUE,"Europa",1,27,177.315025223971,7,"P",227,3521.31502522397,"FALSE",1457,"FALSE","A/27/P","3204_01","Sadra Wirdley","TRUE","Wirdley","TRUE",0,1,0,3,"A/27/P",3,1,1,"Europa","TRAPPIST-1e",0,0,3,0,4,3,0.75,0,0,NA,0,0,NA,1,1,1,2,2,1
47,0,3,"FALSE","A","TRAPPIST-1e",3810,3204,3,TRUE,"Europa",2,27,3865,0,"P",12,7883,"FALSE",196,"FALSE","A/27/P","3204_02","Alphah Wirdley","TRUE","Wirdley","TRUE",0,1,0,3,"A/27/P",3,1,1,"Europa","TRAPPIST-1e",0,0,3,0,4,3,0.75,0,0,NA,0,0,NA,1,1,1,2,2,1
36,1,4,"FALSE","A","TRAPPIST-1e",3206,2215,4,TRUE,"Europa",4,27,0,0,"S",698,3976,"FALSE",72,"FALSE","A/27/S","2215_04","Ranons Ingent","TRUE","Ingent","TRUE",0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",0,3,1,0.75,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
32,1,4,"TRUE","A","TRAPPIST-1e",0,2215,4,FALSE,"Europa",3,27,0,0,"S",0,0,"FALSE",0,"TRUE","A/27/S","2215_03","Grafi Quidedbolt","TRUE","Quidedbolt","TRUE",0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",0,3,1,0.75,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
43,1,4,"FALSE","A","TRAPPIST-1e",2229,2215,4,TRUE,"Europa",2,27,2,33,"S",6,2468,"FALSE",198,"TRUE","A/27/S","2215_02",NA,"TRUE",NA,"TRUE",0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",0,3,1,0.75,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
41,1,4,"FALSE","A","55 Cancri e",29813,2215,4,TRUE,"Europa",1,27,0,0,"S",1257,31076,"TRUE",6,"TRUE","A/27/S","2215_01","Pulchib Quidedbolt","TRUE","Quidedbolt","TRUE",0,1,3,1,"A/27/S",4,1,2,"Europa","TRAPPIST-1e",0,3,1,0.75,3,0,0,1,1,1,2,2,1,0,0,NA,0,0,NA
43,1,1,"TRUE","A","55 Cancri e",0,3267,1,FALSE,"Europa",1,28,0,0,"P",0,0,"FALSE",0,"TRUE","A/28/P","3267_01","Bens Mander","FALSE","Mander","FALSE",0,1,0,0,"A/28/P",1,1,1,"Europa","55 Cancri e",1,0,0,NA,1,1,1,1,0,0,3,0,0,2,0,0,4,3,0.75
25,1,1,"TRUE","A","55 Cancri e",0,2238,1,FALSE,"Europa",1,28,0,0,"S",0,0,"FALSE",0,"TRUE","A/28/S","2238_01","Wasalm Droning","TRUE","Droning","TRUE",0,1,1,0,"A/28/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,0,0,NA,2,0,0,4,3,0.75,1,0,0,3,0,0
33,0,1,"FALSE","A","TRAPPIST-1e",653,3276,1,TRUE,"Europa",1,29,20,0,"P",121,1277,"FALSE",483,"FALSE","A/29/P","3276_01","Prope Wirdley","TRUE","Wirdley","TRUE",0,1,0,1,"A/29/P",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,2,0,0,1,1,1,0,0,NA,2,1,0.5,1,1,1
62,0,2,"FALSE","A","55 Cancri e",1179,2251,2,TRUE,"Europa",1,29,320,756,"S",4996,7336,"FALSE",85,"FALSE","A/29/S","2251_01","Yilduno Hoodjuded","TRUE","Hoodjuded","TRUE",0,1,0,2,"A/29/S",2,1,2,"Europa","55 Cancri e",0,0,2,0,1,0,0,2,1,0.5,1,1,1,1,1,1,0,0,NA
58,0,2,"FALSE","A","TRAPPIST-1e",1,2251,2,TRUE,"Europa",2,29,2,14,"S",2,1172,"FALSE",1153,"FALSE","A/29/S","2251_02","Zaurion Hoodjuded","TRUE","Hoodjuded","TRUE",0,1,0,2,"A/29/S",2,1,2,"Europa","55 Cancri e",0,0,2,0,1,0,0,2,1,0.5,1,1,1,1,1,1,0,0,NA
57,1,1,"TRUE","A","55 Cancri e",0,298,1,FALSE,"Europa",1,3,0,0,"P",0,0,"FALSE",0,"TRUE","A/3/P","0298_01","Ashird Sorbitter","TRUE","Sorbitter","TRUE",0,1,1,0,"A/3/P",1,1,1,"Europa","55 Cancri e",0,1,0,1,1,1,1,3,2,0.666666666666667,1,1,1,0,0,NA,1,0,0
24,1,1,"TRUE","A","TRAPPIST-1e",0,255,1,FALSE,"Europa",1,3,0,0,"S",0,0,"FALSE",0,"TRUE","A/3/S","0255_01","Ashir Mingious","TRUE","Mingious","TRUE",0,1,1,0,"A/3/S",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,1,1,1,0,0,NA,1,0,0,3,2,0.666666666666667,1,1,1
52,0,1,"FALSE","A","TRAPPIST-1e",1429,3360,1,TRUE,"Europa",1,30,0,0,"P",1371,3288,"TRUE",488,"TRUE","A/30/P","3360_01","Izares Brailidy","TRUE","Brailidy","TRUE",0,1,1,0,"A/30/P",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,2,1,0.5,1,0,0,1,0,0,0,0,NA,2,0,0
45,1,2,"TRUE","A","55 Cancri e",0,2336,2,FALSE,"Europa",1,30,0,0,"S",0,0,"FALSE",0,"TRUE","A/30/S","2336_01","Alhail Fulatorly","TRUE","Fulatorly","TRUE",0,1,1,1,"A/30/S",2,1,2,"Europa","55 Cancri e",0,1,1,0.5,1,1,1,0,0,NA,2,0,0,1,0,0,1,0,0
44,1,2,"FALSE","A","TRAPPIST-1e",910,2336,2,TRUE,"Europa",2,30,1409,17,"S",1452,7570,"TRUE",3782,"FALSE","A/30/S","2336_02","Wezna Fulatorly","TRUE","Fulatorly","TRUE",0,1,1,1,"A/30/S",2,1,2,"Europa","55 Cancri e",0,1,1,0.5,1,1,1,0,0,NA,2,0,0,1,0,0,1,0,0
40,0,1,"FALSE","A","55 Cancri e",372,3364,1,TRUE,"Europa",1,31,0,7,"P",5,1851,"FALSE",1467,"FALSE","A/31/P","3364_01","Zinon Oilloody","TRUE","Oilloody","TRUE",0,1,0,1,"A/31/P",1,1,1,"Europa","55 Cancri e",0,0,1,0,0,0,NA,0,0,NA,1,1,1,1,1,1,2,1,0.5
38,1,2,"TRUE","A","55 Cancri e",0,2380,2,FALSE,"Europa",2,31,0,0,"S",0,0,"FALSE",0,"TRUE","A/31/S","2380_02","Alkurak Entenedy","FALSE","Entenedy","FALSE",0,1,0,0,"A/31/S",2,1,2,"Europa","55 Cancri e",2,0,0,NA,1,0,0,1,1,1,2,1,0.5,0,0,NA,1,1,1
32,1,2,"FALSE","A","TRAPPIST-1e",3561,2380,2,TRUE,"Europa",1,31,0,45,"S",1552,12319,"FALSE",7161,"FALSE","A/31/S","2380_01","Jabbab Entenedy","FALSE","Entenedy","FALSE",0,1,0,0,"A/31/S",2,1,2,"Europa","55 Cancri e",2,0,0,NA,1,0,0,1,1,1,2,1,0.5,0,0,NA,1,1,1
27,0,2,"FALSE","A","TRAPPIST-1e",599,3508,2,TRUE,"Europa",1,32,0,2751,"P",684,4552,"FALSE",518,"FALSE","A/32/P","3508_01","Okulas Pickleve","FALSE","Pickleve","FALSE",0,1,0,0,"A/32/P",2,1,1,"Europa","TRAPPIST-1e",2,0,0,NA,1,1,1,0,0,NA,1,0,0,0,0,NA,0,0,NA
29,0,2,"FALSE","A","TRAPPIST-1e",3285,3508,2,TRUE,"Europa",2,32,0,0,"P",0,3293,"TRUE",8,"TRUE","A/32/P","3508_02","Phecca Pickleve","FALSE","Pickleve","FALSE",0,1,0,0,"A/32/P",2,1,1,"Europa","TRAPPIST-1e",2,0,0,NA,1,1,1,0,0,NA,1,0,0,0,0,NA,0,0,NA
36,0,1,"FALSE","A","TRAPPIST-1e",1297,2683,1,TRUE,"Europa",1,32,2,0,"S",4,1303,"FALSE",0,"TRUE","A/32/S","2683_01","Zaninon Parbage","TRUE","Parbage","TRUE",0,1,1,0,"A/32/S",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,0,0
28,0,1,"FALSE","A","TRAPPIST-1e",182,3884,1,TRUE,"Europa",1,33,0,0,"P",991,2470,"FALSE",1297,"FALSE","A/33/P","3884_01","Muonin Boxible","FALSE","Boxible","FALSE",0,1,0,0,"A/33/P",1,1,1,"Europa","TRAPPIST-1e",1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1,1
30,1,1,"TRUE","A","TRAPPIST-1e",0,2777,1,FALSE,"Europa",1,33,0,0,"S",0,0,"TRUE",0,"TRUE","A/33/S","2777_01","Nunkino Inkcablel","FALSE","Inkcablel","FALSE",0,1,0,0,"A/33/S",1,1,1,"Europa","TRAPPIST-1e",1,0,0,NA,0,0,NA,0,0,NA,1,1,1,0,0,NA,0,0,NA
52,0,1,"FALSE","A","55 Cancri e",10,4007,1,TRUE,"Europa",1,34,0,0,"P",178,2383,"FALSE",2195,"FALSE","A/34/P","4007_01","Sarich Fictful","FALSE","Fictful","FALSE",0,1,0,0,"A/34/P",1,1,1,"Europa","55 Cancri e",1,0,0,NA,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
35,3,3,"TRUE","A","TRAPPIST-1e",0,2848,3,FALSE,"Europa",1,34,0,0,"S",0,0,"FALSE",0,"TRUE","A/34/S","2848_01","Instab Unkcatted","FALSE","Unkcatted","FALSE",0,1,0,0,"A/34/S",3,1,2,"Europa","TRAPPIST-1e",3,0,0,NA,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
26,3,3,"TRUE","A","55 Cancri e",0,2848,3,FALSE,"Europa",3,34,0,0,"S",0,0,"FALSE",0,"TRUE","A/34/S","2848_03","Thab Unkcatted","FALSE","Unkcatted","FALSE",0,1,0,0,"A/34/S",3,1,2,"Europa","TRAPPIST-1e",3,0,0,NA,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
61,3,3,"TRUE","A","TRAPPIST-1e",0,2848,3,FALSE,"Europa",2,34,0,0,"S",0,0,"FALSE",0,"TRUE","A/34/S","2848_02","Nekkark Unkcatted","FALSE","Unkcatted","FALSE",0,1,0,0,"A/34/S",3,1,2,"Europa","TRAPPIST-1e",3,0,0,NA,0,0,NA,1,0,0,0,0,NA,1,0,0,0,0,NA
36,0,1,"FALSE","A","55 Cancri e",1302,4050,1,TRUE,"Europa",1,35,0,0,"P",2067,13542,"FALSE",10173,"FALSE","A/35/P","4050_01","Decruxa Dissper","TRUE","Dissper","TRUE",0,1,0,1,"A/35/P",1,1,1,"Europa","55 Cancri e",0,0,1,0,1,0,0,0,0,NA,0,0,NA,1,0,0,0,0,NA
26,0,1,"FALSE","A","TRAPPIST-1e",8525,2964,1,TRUE,"Europa",1,35,2050,0,"S",270,11481,"FALSE",636,"FALSE","A/35/S","2964_01","Izarfik Holiabler","TRUE","Holiabler","TRUE",0,1,0,1,"A/35/S",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,1,0,0,1,0,0,0,0,NA,0,0,NA,0,0,NA
38,1,2,"FALSE","A","TRAPPIST-1e",9159,4226,2,TRUE,"Europa",2,36,0,5,"P",461,15991,"FALSE",6366,"FALSE","A/36/P","4226_02","Okulus Reming","FALSE","Reming","FALSE",0,1,0,0,"A/36/P",2,1,1,"Europa","TRAPPIST-1e",2,0,0,NA,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
26,1,2,"TRUE","A","TRAPPIST-1e",0,4226,2,FALSE,"Europa",1,36,0,0,"P",0,0,"FALSE",0,"TRUE","A/36/P","4226_01","Aspica Reming","FALSE","Reming","FALSE",0,1,0,0,"A/36/P",2,1,1,"Europa","TRAPPIST-1e",2,0,0,NA,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0
33,0,1,"FALSE","A","55 Cancri e",1280,2988,1,TRUE,"Europa",1,36,396,7,"S",308,6932,"FALSE",4941,"FALSE","A/36/S","2988_01","Winon Cousel","TRUE","Cousel","TRUE",0,1,0,1,"A/36/S",1,1,1,"Europa","55 Cancri e",0,0,1,0,0,0,NA,1,0,0,1,0,0,3,0,0,1,0,0
63,0,3,"FALSE","A","TRAPPIST-1e",490,4258,3,TRUE,"Europa",2,37,0,1,"P",2882,3391,"FALSE",18,"FALSE","A/37/P","4258_02","Asteron Perneernal","TRUE","Perneernal","TRUE",0,1,0,3,"A/37/P",3,1,1,"Europa","TRAPPIST-1e",0,0,3,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0
39,0,3,"FALSE","A","TRAPPIST-1e",266,4258,3,TRUE,"Europa",1,37,0,0,"P",1254,1717,"FALSE",197,"FALSE","A/37/P","4258_01","Misa Perneernal","TRUE","Perneernal","TRUE",0,1,0,3,"A/37/P",3,1,1,"Europa","TRAPPIST-1e",0,0,3,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0
39,0,3,"FALSE","A","TRAPPIST-1e",1525,4258,3,TRUE,"Europa",3,37,9,0,"P",0,1680,"FALSE",146,"FALSE","A/37/P","4258_03","Menkark Perneernal","TRUE","Perneernal","TRUE",0,1,0,3,"A/37/P",3,1,1,"Europa","TRAPPIST-1e",0,0,3,0,1,0,0,1,1,1,0,0,NA,0,0,NA,1,0,0
32,0,1,"FALSE","A","TRAPPIST-1e",0,3039,1,FALSE,"Europa",1,37,0,0,"S",0,0,"FALSE",0,"FALSE","A/37/S","3039_01","Acraban Conamminal","TRUE","Conamminal","TRUE",0,1,0,1,"A/37/S",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,3,0,0,0,0,NA,1,0,0,1,1,1,0,0,NA
25,1,1,"TRUE","A","TRAPPIST-1e",0,4271,1,FALSE,"Europa",1,38,0,0,"P",0,0,"FALSE",0,"TRUE","A/38/P","4271_01","Tabih Dissper","TRUE","Dissper","TRUE",0,1,1,0,"A/38/P",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,0,0,NA,0,0,NA,3,0,0,1,0,0,1,0,0
28,3,3,"TRUE","A","TRAPPIST-1e",0,3244,3,FALSE,"Europa",1,38,0,0,"S",0,0,"FALSE",0,"TRUE","A/38/S","3244_01","Shaiaz Sessory","FALSE","Sessory","FALSE",0,1,0,0,"A/38/S",3,1,2,"Europa","TRAPPIST-1e",3,0,0,NA,1,1,1,1,0,0,1,0,0,0,0,NA,3,0,0
46,3,3,"TRUE","A","TRAPPIST-1e",0,3244,3,FALSE,"Europa",2,38,0,0,"S",0,0,"FALSE",0,"TRUE","A/38/S","3244_02","Shain Sessory","FALSE","Sessory","FALSE",0,1,0,0,"A/38/S",3,1,2,"Europa","TRAPPIST-1e",3,0,0,NA,1,1,1,1,0,0,1,0,0,0,0,NA,3,0,0
18,3,3,"TRUE","A","55 Cancri e",0,3244,3,FALSE,"Europa",3,38,0,0,"S",0,0,"FALSE",0,"TRUE","A/38/S","3244_03","Tarino Sessory","FALSE","Sessory","FALSE",0,1,0,0,"A/38/S",3,1,2,"Europa","TRAPPIST-1e",3,0,0,NA,1,1,1,1,0,0,1,0,0,0,0,NA,3,0,0
29,1,1,"TRUE","A","55 Cancri e",0,4460,1,FALSE,"Europa",1,39,0,0,"P",0,0,"FALSE",0,"TRUE","A/39/P","4460_01","Suhaion Headal","FALSE","Headal","FALSE",0,1,0,0,"A/39/P",1,1,1,"Europa","55 Cancri e",1,0,0,NA,1,0,0,1,0,0,1,1,1,1,1,1,0,0,NA
46,0,1,"FALSE","A","55 Cancri e",0,3487,1,TRUE,"Europa",1,39,0,0,"S",1529,4598,"FALSE",3069,"FALSE","A/39/S","3487_01","Alphah Neceriont","TRUE","Neceriont","TRUE",0,1,0,1,"A/39/S",1,1,1,"Europa","55 Cancri e",0,0,1,0,0,0,NA,1,1,1,0,0,NA,1,0,0,1,1,1
42,2,3,"TRUE","A","55 Cancri e",0,753,3,FALSE,"Europa",3,4,0,0,"P",0,0,"FALSE",0,"TRUE","A/4/P","0753_03","Matan Ennalve","TRUE","Ennalve","TRUE",1,1,2,1,"A/4/P",2,1,1,"Europa","55 Cancri e",0,2,1,0.666666666666667,0,0,NA,1,0,0,1,1,1,2,2,1,1,1,1
65,2,3,"FALSE","A","55 Cancri e",1344,753,3,TRUE,"Europa",2,4,19,4,"P",3190,4565,"FALSE",8,"FALSE","A/4/P","0753_02",NA,"TRUE",NA,"TRUE",1,1,2,1,"A/4/P",2,1,1,"Europa","55 Cancri e",0,2,1,0.666666666666667,0,0,NA,1,0,0,1,1,1,2,2,1,1,1,1
34,2,3,"TRUE","A","55 Cancri e",0,753,3,FALSE,"Europa",1,4,0,0,"P",0,0,"FALSE",0,"TRUE","A/4/P","0753_01","Mesarix Ennalve","TRUE","Ennalve","TRUE",1,1,2,1,"A/4/P",2,1,1,"Europa","55 Cancri e",0,2,1,0.666666666666667,0,0,NA,1,0,0,1,1,1,2,2,1,1,1,1
28,2,6,"TRUE","A","55 Cancri e",0,349,6,FALSE,"Europa",4,4,0,0,"S",0,0,"FALSE",0,"TRUE","A/4/S","0349_04","Alderak Ametic","FALSE","Ametic","FALSE",0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,0,0,NA,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
21,2,6,"TRUE","A","TRAPPIST-1e",0,349,6,FALSE,"Europa",2,4,0,0,"S",0,0,"FALSE",0,"TRUE","A/4/S","0349_02","Kaffias Ametic","FALSE","Ametic","FALSE",0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,0,0,NA,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
33,2,6,"FALSE","A","TRAPPIST-1e",1030,349,6,TRUE,"Europa",1,4,0,0,"S",3490,10352,"FALSE",5832,"FALSE","A/4/S","0349_01","Meropus Ametic","FALSE","Ametic","FALSE",0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,0,0,NA,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
26,2,6,"FALSE","A","TRAPPIST-1e",67,349,6,TRUE,"Europa",6,4,8,0,"S",393,2443,"FALSE",1975,"FALSE","A/4/S","0349_06","Duhratz Ametic","FALSE","Ametic","FALSE",0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,0,0,NA,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
23,2,6,"FALSE","A","TRAPPIST-1e",1468,349,6,TRUE,"Europa",5,4,0,0,"S",704,3365,"FALSE",1193,"FALSE","A/4/S","0349_05","Celavar Ametic","FALSE","Ametic","FALSE",0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,0,0,NA,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
33,2,6,"FALSE","A","TRAPPIST-1e",0,349,6,TRUE,"Europa",3,4,23,737,"S",493,2626,"FALSE",1373,"FALSE","A/4/S","0349_03","Misadr Ametic","FALSE","Ametic","FALSE",0,1,0,0,"A/4/S",6,1,2,"Europa","TRAPPIST-1e",6,0,0,NA,3,2,0.666666666666667,2,2,1,1,1,1,1,0,0,1,1,1
31,0,1,"FALSE","A","55 Cancri e",2461,4466,1,TRUE,"Europa",1,40,0,0,"P",51,4653,"TRUE",2141,"FALSE","A/40/P","4466_01","Ainkard Crakete","TRUE","Crakete","TRUE",0,1,0,1,"A/40/P",1,1,1,"Europa","55 Cancri e",0,0,1,0,1,1,1,0,0,NA,0,0,NA,0,0,NA,1,0,0
